item_id,order_id,product_id,quantity,unit_price
55989,12340,3057,4,1230.80
55990,12340,3052,4,9740.53
55991,12340,3063,3,8882.89
55992,12341,3056,4,6658.86
55993,12341,3050,4,4067.08
55994,12341,3052,1,9740.53
55995,12341,3033,5,6200.52
55996,12342,3017,3,1119.72
55997,12342,3002,2,8781.78
55998,12342,3065,5,4583.45
55999,12343,3040,1,9136.33
56000,12343,3043,4,4586.50
56001,12343,3042,3,7907.91
56002,12343,3024,1,9586.15
56003,12344,3069,5,9192.17
56004,12344,3067,2,2135.05
56005,12344,3064,5,7594.07
56006,12345,3019,3,6423.62
56007,12345,3060,2,788.12
56008,12345,3047,2,5127.70
56009,12345,3039,1,1521.84
56010,12346,3010,5,7776.78
56011,12346,3047,2,5127.70
56012,12346,3006,5,9141.20
56013,12346,3054,5,7863.71
56014,12347,3030,1,386.03
56015,12347,3068,1,3066.38
56016,12347,3056,4,6658.86
56017,12347,3036,4,5720.11
56018,12348,3040,4,9136.33
56019,12348,3054,2,7863.71
56020,12349,3032,2,4321.01
56021,12350,3033,2,6200.52
56022,12351,3025,1,2144.12
56023,12352,3031,1,1147.68
56024,12352,3003,1,8310.63
56025,12353,3066,3,6193.16
56026,12354,3052,3,9740.53
56027,12355,3065,3,4583.45
56028,12355,3069,5,9192.17
56029,12355,3042,4,7907.91
56030,12356,3048,3,3325.11
56031,12356,3018,2,321.55
56032,12356,3038,5,4757.40
56033,12357,3014,2,139.69
56034,12357,3044,4,4804.81
56035,12357,3010,5,7776.78
56036,12357,3036,4,5720.11
56037,12358,3045,2,4665.29
56038,12358,3059,3,1843.12
56039,12358,3067,1,2135.05
56040,12359,3070,1,7205.13
56041,12359,3026,2,2782.42
56042,12359,3065,3,4583.45
56043,12359,3059,3,1843.12
56044,12360,3055,5,5489.82
56045,12360,3056,5,6658.86
56046,12360,3032,3,4321.01
56047,12360,3027,5,5782.42
56048,12361,3033,2,6200.52
56049,12361,3009,3,7350.17
56050,12361,3060,4,788.12
56051,12361,3069,1,9192.17
56052,12362,3015,4,6900.82
56053,12363,3034,5,8191.68
56054,12363,3055,3,5489.82
56055,12364,3054,5,7863.71
56056,12364,3022,3,6743.13
56057,12364,3026,2,2782.42
56058,12364,3051,4,6245.66
56059,12365,3015,2,6900.82
56060,12365,3063,4,8882.89
56061,12365,3059,4,1843.12
56062,12366,3012,1,2130.35
56063,12367,3064,5,7594.07
56064,12367,3010,1,7776.78
56065,12368,3017,5,1119.72
56066,12368,3002,4,8781.78
56067,12368,3025,2,2144.12
56068,12369,3017,1,1119.72
56069,12370,3010,3,7776.78
56070,12370,3006,4,9141.20
56071,12370,3036,2,5720.11
56072,12371,3035,2,9738.45
56073,12371,3054,1,7863.71
56074,12371,3024,1,9586.15
56075,12372,3044,2,4804.81
56076,12372,3055,5,5489.82
56077,12372,3053,2,3472.07
56078,12372,3028,3,3181.64
56079,12373,3067,2,2135.05
56080,12374,3025,2,2144.12
56081,12374,3017,3,1119.72
56082,12374,3050,2,4067.08
56083,12375,3036,1,5720.11
56084,12376,3007,3,8009.35
56085,12376,3064,3,7594.07
56086,12377,3009,1,7350.17
56087,12377,3036,2,5720.11
56088,12377,3021,3,5368.53
56089,12378,3025,4,2144.12
56090,12378,3045,3,4665.29
56091,12378,3007,3,8009.35
56092,12379,3028,2,3181.64
56093,12380,3066,5,6193.16
56094,12380,3007,5,8009.35
56095,12381,3004,1,5297.49
56096,12381,3018,3,321.55
56097,12381,3034,2,8191.68
56098,12381,3035,1,9738.45
56099,12382,3002,4,8781.78
56100,12383,3013,2,3936.12
56101,12383,3023,2,1658.21
56102,12383,3031,4,1147.68
56103,12383,3043,4,4586.50
56104,12384,3063,3,8882.89
56105,12384,3056,3,6658.86
56106,12385,3057,4,1230.80
56107,12385,3051,2,6245.66
56108,12385,3009,4,7350.17
56109,12386,3061,3,3340.34
56110,12386,3029,3,5450.71
56111,12386,3044,5,4804.81
56112,12387,3037,4,1061.90
56113,12388,3024,4,9586.15
56114,12389,3055,5,5489.82
56115,12389,3014,2,139.69
56116,12389,3044,5,4804.81
56117,12389,3032,2,4321.01
56118,12390,3023,2,1658.21
56119,12390,3060,1,788.12
56120,12390,3007,3,8009.35
56121,12391,3013,2,3936.12
56122,12392,3029,4,5450.71
56123,12392,3032,2,4321.01
56124,12392,3007,4,8009.35
56125,12393,3065,4,4583.45
56126,12393,3024,4,9586.15
56127,12393,3037,2,1061.90
56128,12394,3009,5,7350.17
56129,12394,3017,5,1119.72
56130,12395,3029,4,5450.71
56131,12396,3015,2,6900.82
56132,12397,3045,4,4665.29
56133,12397,3032,1,4321.01
56134,12397,3047,3,5127.70
56135,12397,3041,2,7025.18
56136,12398,3012,4,2130.35
56137,12399,3023,4,1658.21
56138,12399,3005,3,3803.74
56139,12400,3006,1,9141.20
56140,12401,3033,3,6200.52
56141,12401,3025,2,2144.12
56142,12401,3051,4,6245.66
56143,12402,3038,2,4757.40
56144,12402,3033,5,6200.52
56145,12402,3027,4,5782.42
56146,12403,3033,2,6200.52
56147,12404,3001,4,2786.82
56148,12404,3008,2,1982.10
56149,12405,3057,5,1230.80
56150,12405,3051,2,6245.66
56151,12406,3021,1,5368.53
56152,12406,3060,5,788.12
56153,12406,3066,4,6193.16
56154,12407,3062,5,995.28
56155,12407,3014,2,139.69
56156,12407,3008,2,1982.10
56157,12408,3028,1,3181.64
56158,12408,3006,5,9141.20
56159,12408,3002,1,8781.78
56160,12409,3055,2,5489.82
56161,12410,3044,4,4804.81
56162,12410,3066,4,6193.16
56163,12411,3043,5,4586.50
56164,12411,3037,4,1061.90
56165,12411,3052,1,9740.53
56166,12411,3048,4,3325.11
56167,12412,3040,1,9136.33
56168,12412,3060,2,788.12
56169,12413,3036,2,5720.11
56170,12413,3054,2,7863.71
56171,12413,3028,3,3181.64
56172,12414,3046,1,7701.62
56173,12414,3053,3,3472.07
56174,12414,3068,3,3066.38
56175,12414,3037,4,1061.90
56176,12415,3043,4,4586.50
56177,12415,3016,3,3398.57
56178,12416,3027,3,5782.42
56179,12416,3041,1,7025.18
56180,12416,3009,4,7350.17
56181,12416,3066,4,6193.16
56182,12417,3046,4,7701.62
56183,12417,3047,1,5127.70
56184,12417,3053,1,3472.07
56185,12417,3042,2,7907.91
56186,12418,3058,2,3320.24
56187,12418,3041,2,7025.18
56188,12419,3035,1,9738.45
56189,12419,3067,1,2135.05
56190,12419,3033,5,6200.52
56191,12419,3018,2,321.55
56192,12420,3017,1,1119.72
56193,12420,3042,3,7907.91
56194,12421,3046,2,7701.62
56195,12421,3062,4,995.28
56196,12421,3048,2,3325.11
56197,12422,3063,4,8882.89
56198,12422,3051,1,6245.66
56199,12423,3009,4,7350.17
56200,12423,3037,3,1061.90
56201,12423,3019,2,6423.62
56202,12424,3024,5,9586.15
56203,12425,3006,4,9141.20
56204,12425,3070,2,7205.13
56205,12425,3010,2,7776.78
56206,12425,3029,5,5450.71
56207,12426,3016,5,3398.57
56208,12426,3003,2,8310.63
56209,12427,3020,5,2084.50
56210,12427,3040,2,9136.33
56211,12427,3025,2,2144.12
56212,12428,3005,5,3803.74
56213,12428,3012,4,2130.35
56214,12428,3040,2,9136.33
56215,12429,3004,5,5297.49
56216,12429,3059,3,1843.12
56217,12429,3056,2,6658.86
56218,12430,3070,4,7205.13
56219,12431,3038,4,4757.40
56220,12431,3064,4,7594.07
56221,12432,3007,4,8009.35
56222,12433,3040,4,9136.33
56223,12433,3039,4,1521.84
56224,12434,3049,1,7944.07
56225,12434,3040,5,9136.33
56226,12434,3029,3,5450.71
56227,12434,3056,2,6658.86
56228,12435,3065,5,4583.45
56229,12435,3021,3,5368.53
56230,12435,3046,3,7701.62
56231,12435,3003,5,8310.63
56232,12436,3043,2,4586.50
56233,12436,3055,5,5489.82
56234,12437,3024,2,9586.15
56235,12437,3049,3,7944.07
56236,12437,3019,4,6423.62
56237,12437,3027,2,5782.42
56238,12438,3032,5,4321.01
56239,12438,3039,2,1521.84
56240,12438,3053,4,3472.07
56241,12438,3070,1,7205.13
56242,12439,3060,2,788.12
56243,12439,3023,3,1658.21
56244,12439,3025,3,2144.12
56245,12440,3054,3,7863.71
56246,12440,3051,1,6245.66
56247,12440,3014,3,139.69
56248,12440,3006,5,9141.20
56249,12441,3012,5,2130.35
56250,12441,3070,4,7205.13
56251,12441,3007,2,8009.35
56252,12441,3049,5,7944.07
56253,12442,3067,3,2135.05
56254,12442,3061,5,3340.34
56255,12442,3022,3,6743.13
56256,12442,3035,1,9738.45
56257,12443,3047,5,5127.70
56258,12443,3011,4,8238.17
56259,12444,3054,3,7863.71
56260,12444,3012,3,2130.35
56261,12444,3030,1,386.03
56262,12445,3031,5,1147.68
56263,12445,3013,2,3936.12
56264,12446,3016,4,3398.57
56265,12447,3035,4,9738.45
56266,12447,3061,5,3340.34
56267,12448,3018,2,321.55
56268,12449,3064,2,7594.07
56269,12449,3032,2,4321.01
56270,12449,3001,1,2786.82
56271,12449,3012,1,2130.35
56272,12450,3028,2,3181.64
56273,12450,3013,1,3936.12
56274,12450,3065,1,4583.45
56275,12450,3047,2,5127.70
56276,12451,3013,2,3936.12
56277,12451,3047,2,5127.70
56278,12452,3025,2,2144.12
56279,12453,3028,5,3181.64
56280,12453,3009,5,7350.17
56281,12453,3038,2,4757.40
56282,12453,3001,1,2786.82
56283,12454,3063,2,8882.89
56284,12454,3006,2,9141.20
56285,12455,3055,4,5489.82
56286,12456,3005,2,3803.74
56287,12456,3015,5,6900.82
56288,12457,3003,4,8310.63
56289,12457,3032,4,4321.01
56290,12457,3013,3,3936.12
56291,12458,3002,4,8781.78
56292,12458,3001,4,2786.82
56293,12458,3014,3,139.69
56294,12458,3011,2,8238.17
56295,12459,3038,5,4757.40
56296,12459,3040,2,9136.33
56297,12460,3028,1,3181.64
56298,12460,3066,3,6193.16
56299,12460,3062,1,995.28
56300,12461,3037,4,1061.90
56301,12461,3064,5,7594.07
56302,12461,3039,1,1521.84
56303,12462,3060,1,788.12
56304,12463,3002,5,8781.78
56305,12463,3018,2,321.55
56306,12463,3062,1,995.28
56307,12463,3019,3,6423.62
56308,12464,3006,5,9141.20
56309,12465,3067,5,2135.05
56310,12465,3002,2,8781.78
56311,12466,3015,2,6900.82
56312,12466,3023,1,1658.21
56313,12466,3027,4,5782.42
56314,12467,3004,3,5297.49
56315,12468,3023,1,1658.21
56316,12468,3034,5,8191.68
56317,12469,3018,2,321.55
56318,12469,3045,4,4665.29
56319,12470,3021,2,5368.53
56320,12470,3047,1,5127.70
56321,12470,3019,2,6423.62
56322,12470,3006,1,9141.20
56323,12471,3056,4,6658.86
56324,12472,3038,2,4757.40
56325,12472,3022,2,6743.13
56326,12472,3068,4,3066.38
56327,12473,3004,4,5297.49
56328,12473,3013,5,3936.12
56329,12473,3011,1,8238.17
56330,12473,3052,1,9740.53
56331,12474,3060,5,788.12
56332,12474,3069,1,9192.17
56333,12474,3053,2,3472.07
56334,12474,3018,3,321.55
56335,12475,3043,2,4586.50
56336,12476,3033,2,6200.52
56337,12476,3022,1,6743.13
56338,12476,3056,2,6658.86
56339,12476,3057,2,1230.80
56340,12477,3039,1,1521.84
56341,12478,3044,1,4804.81
56342,12478,3027,3,5782.42
56343,12478,3003,2,8310.63
56344,12478,3037,1,1061.90
56345,12479,3010,1,7776.78
56346,12479,3008,4,1982.10
56347,12479,3044,3,4804.81
56348,12480,3001,5,2786.82
56349,12480,3068,3,3066.38
56350,12480,3034,2,8191.68
56351,12481,3053,1,3472.07
56352,12481,3063,2,8882.89
56353,12481,3058,4,3320.24
56354,12482,3056,1,6658.86
56355,12482,3058,1,3320.24
56356,12482,3063,5,8882.89
56357,12483,3004,4,5297.49
56358,12483,3058,3,3320.24
56359,12484,3006,2,9141.20
56360,12484,3044,3,4804.81
56361,12484,3066,3,6193.16
56362,12485,3011,4,8238.17
56363,12486,3057,4,1230.80
56364,12486,3022,5,6743.13
56365,12487,3032,1,4321.01
56366,12487,3018,5,321.55
56367,12487,3024,2,9586.15
56368,12487,3004,2,5297.49
56369,12488,3047,1,5127.70
56370,12489,3021,1,5368.53
56371,12490,3033,4,6200.52
56372,12490,3004,2,5297.49
56373,12491,3069,3,9192.17
56374,12491,3004,1,5297.49
56375,12491,3010,2,7776.78
56376,12491,3006,3,9141.20
56377,12492,3052,3,9740.53
56378,12493,3009,4,7350.17
56379,12494,3061,4,3340.34
56380,12494,3010,1,7776.78
56381,12494,3012,4,2130.35
56382,12495,3070,5,7205.13
56383,12495,3046,4,7701.62
56384,12495,3057,5,1230.80
56385,12496,3025,1,2144.12
56386,12496,3012,4,2130.35
56387,12496,3021,5,5368.53
56388,12496,3033,1,6200.52
56389,12497,3039,2,1521.84
56390,12497,3070,5,7205.13
56391,12497,3011,5,8238.17
56392,12498,3008,1,1982.10
56393,12499,3036,3,5720.11
56394,12500,3064,4,7594.07
56395,12500,3052,1,9740.53
56396,12500,3060,5,788.12
56397,12500,3057,3,1230.80
56398,12501,3035,1,9738.45
56399,12501,3052,1,9740.53
56400,12502,3005,4,3803.74
56401,12502,3020,3,2084.50
56402,12502,3013,3,3936.12
56403,12502,3058,1,3320.24
56404,12503,3060,2,788.12
56405,12503,3006,5,9141.20
56406,12503,3017,1,1119.72
56407,12503,3020,3,2084.50
56408,12504,3030,5,386.03
56409,12504,3040,2,9136.33
56410,12504,3058,4,3320.24
56411,12505,3018,1,321.55
56412,12505,3042,5,7907.91
56413,12505,3025,3,2144.12
56414,12505,3020,5,2084.50
56415,12506,3069,5,9192.17
56416,12506,3035,5,9738.45
56417,12507,3031,2,1147.68
56418,12507,3047,4,5127.70
56419,12507,3065,2,4583.45
56420,12507,3064,5,7594.07
56421,12508,3028,4,3181.64
56422,12508,3044,1,4804.81
56423,12509,3033,5,6200.52
56424,12509,3004,2,5297.49
56425,12510,3055,4,5489.82
56426,12510,3026,3,2782.42
56427,12510,3068,5,3066.38
56428,12510,3040,3,9136.33
56429,12511,3018,5,321.55
56430,12511,3059,5,1843.12
56431,12511,3032,2,4321.01
56432,12512,3051,2,6245.66
56433,12512,3045,5,4665.29
56434,12512,3017,1,1119.72
56435,12513,3059,4,1843.12
56436,12513,3052,2,9740.53
56437,12513,3022,3,6743.13
56438,12513,3020,2,2084.50
56439,12514,3040,4,9136.33
56440,12514,3001,2,2786.82
56441,12515,3014,4,139.69
56442,12516,3025,1,2144.12
56443,12516,3032,3,4321.01
56444,12516,3035,2,9738.45
56445,12516,3008,1,1982.10
56446,12517,3051,3,6245.66
56447,12517,3026,2,2782.42
56448,12517,3033,4,6200.52
56449,12518,3052,5,9740.53
56450,12518,3022,5,6743.13
56451,12519,3024,4,9586.15
56452,12519,3028,1,3181.64
56453,12519,3025,3,2144.12
56454,12519,3047,3,5127.70
56455,12520,3047,2,5127.70
56456,12520,3016,3,3398.57
56457,12520,3040,3,9136.33
56458,12521,3011,1,8238.17
56459,12521,3010,4,7776.78
56460,12522,3034,4,8191.68
56461,12522,3038,3,4757.40
56462,12522,3043,2,4586.50
56463,12523,3069,3,9192.17
56464,12524,3039,2,1521.84
56465,12524,3049,5,7944.07
56466,12525,3047,1,5127.70
56467,12526,3015,4,6900.82
56468,12526,3016,3,3398.57
56469,12527,3023,2,1658.21
56470,12527,3033,5,6200.52
56471,12527,3050,5,4067.08
56472,12527,3037,5,1061.90
56473,12528,3023,3,1658.21
56474,12528,3033,2,6200.52
56475,12528,3057,5,1230.80
56476,12528,3027,5,5782.42
56477,12529,3048,1,3325.11
56478,12529,3016,1,3398.57
56479,12529,3047,4,5127.70
56480,12529,3031,3,1147.68
56481,12530,3034,3,8191.68
56482,12531,3068,2,3066.38
56483,12532,3062,1,995.28
56484,12532,3023,3,1658.21
56485,12532,3031,4,1147.68
56486,12533,3034,2,8191.68
56487,12533,3042,1,7907.91
56488,12534,3065,1,4583.45
56489,12535,3033,3,6200.52
56490,12535,3052,2,9740.53
56491,12536,3069,2,9192.17
56492,12536,3050,1,4067.08
56493,12536,3022,1,6743.13
56494,12536,3040,3,9136.33
56495,12537,3002,1,8781.78
56496,12537,3055,1,5489.82
56497,12537,3054,4,7863.71
56498,12537,3050,5,4067.08
56499,12538,3032,2,4321.01
56500,12538,3058,1,3320.24
56501,12538,3040,5,9136.33
56502,12538,3014,4,139.69
56503,12539,3050,3,4067.08
56504,12540,3055,1,5489.82
56505,12541,3057,5,1230.80
56506,12541,3011,1,8238.17
56507,12541,3045,1,4665.29
56508,12542,3022,3,6743.13
56509,12543,3018,2,321.55
56510,12544,3054,1,7863.71
56511,12545,3033,1,6200.52
56512,12546,3062,5,995.28
56513,12546,3022,5,6743.13
56514,12547,3066,2,6193.16
56515,12547,3030,1,386.03
56516,12547,3018,5,321.55
56517,12547,3015,4,6900.82
56518,12548,3034,5,8191.68
56519,12549,3019,4,6423.62
56520,12549,3048,5,3325.11
56521,12549,3005,4,3803.74
56522,12550,3058,1,3320.24
56523,12550,3065,1,4583.45
56524,12550,3034,1,8191.68
56525,12550,3021,3,5368.53
56526,12551,3036,3,5720.11
56527,12552,3033,1,6200.52
56528,12552,3051,4,6245.66
56529,12553,3063,2,8882.89
56530,12553,3022,5,6743.13
56531,12554,3009,5,7350.17
56532,12554,3046,3,7701.62
56533,12554,3048,5,3325.11
56534,12554,3022,5,6743.13
56535,12555,3059,4,1843.12
56536,12555,3042,2,7907.91
56537,12555,3061,4,3340.34
56538,12556,3030,3,386.03
56539,12556,3004,3,5297.49
56540,12557,3062,4,995.28
56541,12557,3061,4,3340.34
56542,12557,3069,4,9192.17
56543,12557,3027,1,5782.42
56544,12558,3040,5,9136.33
56545,12558,3013,2,3936.12
56546,12558,3006,5,9141.20
56547,12558,3048,3,3325.11
56548,12559,3041,1,7025.18
56549,12560,3030,3,386.03
56550,12560,3008,4,1982.10
56551,12560,3031,1,1147.68
56552,12561,3068,5,3066.38
56553,12561,3046,4,7701.62
56554,12562,3055,3,5489.82
56555,12562,3002,3,8781.78
56556,12562,3054,4,7863.71
56557,12562,3028,4,3181.64
56558,12563,3063,3,8882.89
56559,12564,3022,1,6743.13
56560,12565,3012,5,2130.35
56561,12566,3017,2,1119.72
56562,12566,3050,4,4067.08
56563,12566,3022,3,6743.13
56564,12567,3014,2,139.69
56565,12567,3068,3,3066.38
56566,12567,3003,3,8310.63
56567,12568,3008,5,1982.10
56568,12568,3065,2,4583.45
56569,12568,3045,3,4665.29
56570,12569,3048,3,3325.11
56571,12569,3031,2,1147.68
56572,12569,3044,4,4804.81
56573,12569,3021,4,5368.53
56574,12570,3005,3,3803.74
56575,12570,3058,3,3320.24
56576,12570,3054,4,7863.71
56577,12571,3063,5,8882.89
56578,12571,3033,3,6200.52
56579,12572,3043,2,4586.50
56580,12572,3010,2,7776.78
56581,12573,3038,5,4757.40
56582,12573,3054,1,7863.71
56583,12573,3059,1,1843.12
56584,12574,3042,5,7907.91
56585,12574,3022,2,6743.13
56586,12574,3021,5,5368.53
56587,12574,3062,3,995.28
56588,12575,3042,4,7907.91
56589,12575,3021,3,5368.53
56590,12575,3027,5,5782.42
56591,12575,3051,5,6245.66
56592,12576,3019,1,6423.62
56593,12577,3067,3,2135.05
56594,12577,3044,1,4804.81
56595,12578,3001,3,2786.82
56596,12578,3008,5,1982.10
56597,12578,3034,1,8191.68
56598,12578,3012,2,2130.35
56599,12579,3019,4,6423.62
56600,12579,3054,3,7863.71
56601,12579,3041,2,7025.18
56602,12580,3009,4,7350.17
56603,12580,3026,2,2782.42
56604,12580,3062,3,995.28
56605,12581,3037,1,1061.90
56606,12581,3054,3,7863.71
56607,12582,3056,1,6658.86
56608,12582,3022,3,6743.13
56609,12583,3066,3,6193.16
56610,12584,3003,2,8310.63
56611,12584,3051,2,6245.66
56612,12585,3053,5,3472.07
56613,12585,3010,5,7776.78
56614,12585,3009,4,7350.17
56615,12586,3025,2,2144.12
56616,12586,3058,4,3320.24
56617,12586,3019,3,6423.62
56618,12586,3067,5,2135.05
56619,12587,3028,1,3181.64
56620,12587,3065,3,4583.45
56621,12588,3009,4,7350.17
56622,12589,3050,1,4067.08
56623,12590,3026,1,2782.42
56624,12590,3030,5,386.03
56625,12591,3038,5,4757.40
56626,12591,3037,3,1061.90
56627,12591,3012,2,2130.35
56628,12592,3056,5,6658.86
56629,12592,3007,2,8009.35
56630,12592,3024,1,9586.15
56631,12592,3003,2,8310.63
56632,12593,3070,1,7205.13
56633,12593,3007,5,8009.35
56634,12593,3021,2,5368.53
56635,12593,3009,4,7350.17
56636,12594,3053,4,3472.07
56637,12594,3064,2,7594.07
56638,12594,3059,4,1843.12
56639,12594,3060,3,788.12
56640,12595,3049,3,7944.07
56641,12595,3040,3,9136.33
56642,12595,3046,5,7701.62
56643,12595,3045,1,4665.29
56644,12596,3033,1,6200.52
56645,12596,3065,5,4583.45
56646,12597,3033,1,6200.52
56647,12597,3026,1,2782.42
56648,12597,3046,1,7701.62
56649,12598,3049,5,7944.07
56650,12598,3027,3,5782.42
56651,12599,3027,5,5782.42
56652,12599,3031,5,1147.68
56653,12599,3007,2,8009.35
56654,12600,3032,1,4321.01
56655,12600,3025,2,2144.12
56656,12601,3009,3,7350.17
56657,12601,3040,3,9136.33
56658,12601,3067,1,2135.05
56659,12602,3003,1,8310.63
56660,12602,3019,4,6423.62
56661,12602,3049,2,7944.07
56662,12602,3033,4,6200.52
56663,12603,3050,4,4067.08
56664,12604,3014,3,139.69
56665,12604,3041,3,7025.18
56666,12604,3016,5,3398.57
56667,12605,3056,3,6658.86
56668,12605,3021,5,5368.53
56669,12605,3014,2,139.69
56670,12605,3054,3,7863.71
56671,12606,3059,1,1843.12
56672,12606,3032,2,4321.01
56673,12607,3007,4,8009.35
56674,12607,3056,2,6658.86
56675,12607,3042,3,7907.91
56676,12608,3005,2,3803.74
56677,12608,3021,3,5368.53
56678,12609,3059,1,1843.12
56679,12609,3060,2,788.12
56680,12610,3070,3,7205.13
56681,12610,3024,5,9586.15
56682,12610,3069,5,9192.17
56683,12611,3039,5,1521.84
56684,12612,3011,5,8238.17
56685,12612,3050,5,4067.08
56686,12612,3043,1,4586.50
56687,12613,3041,3,7025.18
56688,12613,3051,4,6245.66
56689,12613,3038,3,4757.40
56690,12614,3019,1,6423.62
56691,12614,3031,3,1147.68
56692,12614,3001,1,2786.82
56693,12615,3022,5,6743.13
56694,12615,3039,4,1521.84
56695,12615,3020,4,2084.50
56696,12616,3043,1,4586.50
56697,12616,3033,1,6200.52
56698,12616,3064,5,7594.07
56699,12617,3063,3,8882.89
56700,12617,3045,4,4665.29
56701,12617,3006,4,9141.20
56702,12617,3016,1,3398.57
56703,12618,3055,2,5489.82
56704,12618,3063,3,8882.89
56705,12619,3017,5,1119.72
56706,12620,3008,3,1982.10
56707,12621,3060,4,788.12
56708,12622,3064,2,7594.07
56709,12623,3055,1,5489.82
56710,12623,3006,4,9141.20
56711,12623,3032,1,4321.01
56712,12624,3039,4,1521.84
56713,12624,3002,5,8781.78
56714,12625,3012,3,2130.35
56715,12625,3050,3,4067.08
56716,12626,3042,3,7907.91
56717,12626,3023,2,1658.21
56718,12626,3063,5,8882.89
56719,12626,3045,2,4665.29
56720,12627,3052,5,9740.53
56721,12627,3063,3,8882.89
56722,12628,3046,1,7701.62
56723,12629,3051,3,6245.66
56724,12629,3067,3,2135.05
56725,12629,3066,4,6193.16
56726,12629,3009,1,7350.17
56727,12630,3047,4,5127.70
56728,12630,3054,4,7863.71
56729,12630,3011,5,8238.17
56730,12631,3006,2,9141.20
56731,12631,3031,4,1147.68
56732,12631,3054,3,7863.71
56733,12632,3002,1,8781.78
56734,12632,3044,4,4804.81
56735,12632,3048,1,3325.11
56736,12632,3041,1,7025.18
56737,12633,3027,4,5782.42
56738,12633,3043,2,4586.50
56739,12634,3017,3,1119.72
56740,12634,3034,1,8191.68
56741,12635,3048,5,3325.11
56742,12635,3051,4,6245.66
56743,12636,3017,1,1119.72
56744,12637,3055,3,5489.82
56745,12637,3058,5,3320.24
56746,12638,3063,5,8882.89
56747,12638,3039,5,1521.84
56748,12638,3068,5,3066.38
56749,12638,3062,4,995.28
56750,12639,3011,2,8238.17
56751,12639,3055,1,5489.82
56752,12640,3021,3,5368.53
56753,12640,3064,2,7594.07
56754,12640,3007,4,8009.35
56755,12641,3024,5,9586.15
56756,12641,3045,1,4665.29
56757,12642,3033,1,6200.52
56758,12642,3018,2,321.55
56759,12642,3031,4,1147.68
56760,12642,3001,3,2786.82
56761,12643,3002,2,8781.78
56762,12643,3015,1,6900.82
56763,12643,3063,5,8882.89
56764,12643,3050,1,4067.08
56765,12644,3032,3,4321.01
56766,12644,3060,3,788.12
56767,12644,3003,2,8310.63
56768,12644,3068,4,3066.38
56769,12645,3054,2,7863.71
56770,12646,3025,4,2144.12
56771,12646,3002,2,8781.78
56772,12647,3054,3,7863.71
56773,12647,3061,4,3340.34
56774,12647,3027,4,5782.42
56775,12648,3051,5,6245.66
56776,12648,3038,5,4757.40
56777,12648,3022,3,6743.13
56778,12649,3001,3,2786.82
56779,12650,3005,2,3803.74
56780,12651,3061,1,3340.34
56781,12651,3027,2,5782.42
56782,12652,3040,2,9136.33
56783,12652,3068,4,3066.38
56784,12653,3049,2,7944.07
56785,12653,3027,2,5782.42
56786,12653,3042,3,7907.91
56787,12654,3011,1,8238.17
56788,12654,3015,2,6900.82
56789,12654,3066,5,6193.16
56790,12654,3020,1,2084.50
56791,12655,3043,1,4586.50
56792,12655,3065,5,4583.45
56793,12655,3053,3,3472.07
56794,12655,3018,2,321.55
56795,12656,3014,1,139.69
56796,12657,3065,4,4583.45
56797,12657,3011,4,8238.17
56798,12658,3027,4,5782.42
56799,12659,3050,4,4067.08
56800,12659,3051,2,6245.66
56801,12659,3030,5,386.03
56802,12659,3039,1,1521.84
56803,12660,3021,3,5368.53
56804,12660,3054,5,7863.71
56805,12661,3044,2,4804.81
56806,12661,3002,4,8781.78
56807,12661,3025,5,2144.12
56808,12662,3023,5,1658.21
56809,12663,3004,3,5297.49
56810,12663,3029,2,5450.71
56811,12663,3063,3,8882.89
56812,12664,3014,2,139.69
56813,12664,3026,3,2782.42
56814,12665,3017,4,1119.72
56815,12665,3058,4,3320.24
56816,12665,3043,1,4586.50
56817,12666,3007,4,8009.35
56818,12666,3032,5,4321.01
56819,12666,3048,4,3325.11
56820,12667,3059,1,1843.12
56821,12668,3051,2,6245.66
56822,12668,3043,3,4586.50
56823,12669,3070,3,7205.13
56824,12669,3010,2,7776.78
56825,12669,3065,5,4583.45
56826,12670,3065,1,4583.45
56827,12670,3022,1,6743.13
56828,12671,3016,4,3398.57
56829,12671,3036,4,5720.11
56830,12671,3060,4,788.12
56831,12672,3012,1,2130.35
56832,12672,3032,4,4321.01
56833,12672,3052,3,9740.53
56834,12673,3053,2,3472.07
56835,12673,3045,2,4665.29
56836,12673,3018,4,321.55
56837,12673,3066,1,6193.16
56838,12674,3035,5,9738.45
56839,12674,3004,3,5297.49
56840,12674,3017,5,1119.72
56841,12675,3038,3,4757.40
56842,12675,3025,4,2144.12
56843,12675,3033,4,6200.52
56844,12676,3051,5,6245.66
56845,12676,3010,4,7776.78
56846,12676,3031,3,1147.68
56847,12676,3070,3,7205.13
56848,12677,3005,5,3803.74
56849,12678,3048,5,3325.11
56850,12679,3052,2,9740.53
56851,12679,3057,2,1230.80
56852,12679,3066,2,6193.16
56853,12680,3025,1,2144.12
56854,12680,3050,5,4067.08
56855,12680,3002,3,8781.78
56856,12681,3020,4,2084.50
56857,12682,3054,4,7863.71
56858,12683,3042,2,7907.91
56859,12684,3005,1,3803.74
56860,12684,3068,4,3066.38
56861,12684,3064,2,7594.07
56862,12684,3069,1,9192.17
56863,12685,3004,2,5297.49
56864,12685,3029,5,5450.71
56865,12686,3009,2,7350.17
