order_id,customer_id,order_date,total_amount,status,city
12330,1193,2023-02-18,11440.22,Delivered,Patna
12331,1939,2023-05-07,57559.05,Cancelled,Indore
12332,1102,2023-06-17,46184.25,Delivered,Patna
12333,1934,2023-06-24,56165.65,Cancelled,Surat
12334,1535,2023-02-08,24018.03,Delivered,Patna
12335,1290,2022-11-25,788.12,Delivered,Chennai
12336,1300,2023-10-04,9325.11,Shipped,Vadodara
12337,1387,2022-03-26,32054.23,Shipped,Bhopal
12338,1107,2022-11-26,52223.61,Cancelled,Agra
12339,1399,2022-11-10,34122.34,Delivered,Jaipur
12340,1790,2023-12-02,70533.99,Cancelled,Hyderabad
12341,1852,2022-02-12,83646.89,Delivered,Jaipur
12342,1315,2023-08-25,43839.97,Cancelled,Ludhiana
12343,1556,2022-06-27,60792.21,Delivered,Mumbai
12344,1548,2022-01-29,88201.30,Delivered,Lucknow
12345,1395,2022-07-12,32624.34,Cancelled,Indore
12346,1054,2023-12-02,134163.85,Cancelled,Bangalore
12347,1537,2022-07-02,52968.29,Delivered,Patna
12348,1933,2022-08-08,52272.74,Delivered,Faridabad
12349,1914,2022-08-15,8642.02,Delivered,Indore
12350,1732,2022-07-28,12401.04,Cancelled,Vadodara
12351,1656,2023-09-20,2144.12,Shipped,Lucknow
12352,1211,2023-12-07,9458.31,Delivered,Surat
12353,1005,2022-09-04,18579.48,Delivered,Mumbai
12354,1182,2023-02-04,29221.59,Delivered,Vadodara
12355,1940,2023-02-16,91342.84,Delivered,Chennai
12356,1614,2022-09-10,34405.43,Delivered,Pune
12357,1904,2023-03-09,81262.96,Delivered,Hyderabad
12358,1210,2023-11-01,16994.99,Delivered,Ludhiana
12359,1420,2023-12-08,32049.68,Shipped,Patna
12360,1387,2022-10-12,102618.53,Delivered,Bhopal
12361,1837,2023-05-15,46796.20,Delivered,Vadodara
12362,1642,2023-12-11,27603.28,Shipped,Delhi
12363,1132,2023-11-10,57427.86,Delivered,Indore
12364,1653,2022-04-28,90095.42,Shipped,Hyderabad
12365,1069,2022-07-07,56705.68,Delivered,Bhopal
12366,1967,2022-09-20,2130.35,Shipped,Pune
12367,1292,2023-07-04,45747.13,Cancelled,Kolkata
12368,1268,2022-04-22,45013.96,Shipped,Bangalore
12369,1843,2022-07-26,1119.72,Cancelled,Ahmedabad
12370,1867,2023-05-25,71335.36,Cancelled,Vadodara
12371,1037,2023-04-26,36926.76,Delivered,Nashik
12372,1235,2022-02-08,53547.78,Delivered,Bangalore
12373,1086,2023-12-12,4270.10,Delivered,Ludhiana
12374,1447,2023-09-23,15781.56,Delivered,Delhi
12375,1453,2023-09-04,5720.11,Cancelled,Hyderabad
12376,1786,2022-07-13,46810.26,Delivered,Kolkata
12377,1045,2023-08-06,34895.98,Delivered,Kolkata
12378,1350,2022-09-14,46600.40,Delivered,Pune
12379,1474,2022-07-25,6363.28,Delivered,Nashik
12380,1401,2023-01-25,71012.55,Delivered,Vadodara
12381,1518,2022-03-07,32383.95,Delivered,Patna
12382,1344,2023-11-05,35127.12,Delivered,Nagpur
12383,1893,2023-03-28,34125.38,Delivered,Ahmedabad
12384,1617,2023-06-26,46625.25,Delivered,Chennai
12385,1147,2023-07-15,46815.20,Delivered,Lucknow
12386,1115,2023-12-03,50397.20,Cancelled,Kolkata
12387,1548,2022-01-18,4247.60,Delivered,Lucknow
12388,1742,2022-11-26,38344.60,Delivered,Lucknow
12389,1924,2022-04-17,60394.55,Delivered,Nagpur
12390,1391,2022-01-04,28132.59,Shipped,Faridabad
12391,1788,2023-08-04,7872.24,Delivered,Patna
12392,1781,2023-10-06,62482.26,Cancelled,Faridabad
12393,1076,2022-01-21,58802.20,Shipped,Indore
12394,1960,2023-08-09,42349.45,Delivered,Lucknow
12395,1703,2023-09-23,21802.84,Delivered,Bhopal
12396,1700,2023-05-18,13801.64,Delivered,Bangalore
12397,1652,2023-04-11,52415.63,Delivered,Ahmedabad
12398,1466,2023-07-04,8521.40,Delivered,Hyderabad
12399,1148,2022-10-21,18044.06,Delivered,Delhi
12400,1987,2023-02-02,9141.20,Delivered,Indore
12401,1377,2022-01-22,47872.44,Delivered,Ludhiana
12402,1148,2022-02-13,63647.08,Cancelled,Delhi
12403,1873,2022-08-21,12401.04,Delivered,Vadodara
12404,1861,2023-10-04,15111.48,Shipped,Patna
12405,1432,2023-03-04,18645.32,Shipped,Agra
12406,1455,2023-02-02,34081.77,Delivered,Ahmedabad
12407,1334,2023-11-13,9219.98,Cancelled,Chennai
12408,1211,2022-09-09,57669.42,Delivered,Surat
12409,1583,2022-07-19,10979.64,Cancelled,Ahmedabad
12410,1373,2023-04-20,43991.88,Shipped,Nagpur
12411,1384,2023-10-22,50221.07,Shipped,Jaipur
12412,1145,2023-04-27,10712.57,Shipped,Chennai
12413,1308,2023-10-01,36712.56,Delivered,Ahmedabad
12414,1223,2022-12-12,31564.57,Delivered,Hyderabad
12415,1676,2023-01-29,28541.71,Shipped,Mumbai
12416,1185,2023-03-30,78545.76,Delivered,Indore
12417,1396,2023-08-05,55222.07,Delivered,Delhi
12418,1764,2023-11-28,20690.84,Delivered,Ludhiana
12419,1657,2023-02-16,43519.20,Delivered,Ludhiana
12420,1155,2023-02-26,24843.45,Delivered,Jaipur
12421,1889,2022-05-14,26034.58,Shipped,Ludhiana
12422,1324,2023-09-18,41777.22,Cancelled,Nagpur
12423,1544,2023-10-06,45433.62,Delivered,Bangalore
12424,1806,2022-03-08,47930.75,Delivered,Ahmedabad
12425,1943,2022-02-24,93782.17,Delivered,Nagpur
12426,1321,2023-01-01,33614.11,Delivered,Lucknow
12427,1981,2022-08-07,32983.40,Delivered,Kolkata
12428,1372,2023-10-01,45812.76,Cancelled,Delhi
12429,1927,2023-04-03,45334.53,Delivered,Bhopal
12430,1297,2022-11-07,28820.52,Cancelled,Agra
12431,1164,2022-06-05,49405.88,Delivered,Jaipur
12432,1546,2023-09-26,32037.40,Cancelled,Patna
12433,1566,2023-10-06,42632.68,Delivered,Kolkata
12434,1707,2022-09-13,83295.57,Delivered,Indore
12435,1932,2023-04-01,103680.85,Delivered,Surat
12436,1139,2023-01-26,36622.10,Shipped,Bhopal
12437,1175,2022-01-21,80263.83,Delivered,Lucknow
12438,1954,2023-03-28,45742.14,Delivered,Mumbai
12439,1459,2022-01-21,12983.23,Cancelled,Chennai
12440,1353,2022-12-14,75961.86,Delivered,Ahmedabad
12441,1071,2022-07-01,95211.32,Delivered,Bhopal
12442,1694,2023-02-08,53074.69,Delivered,Agra
12443,1958,2023-11-16,58591.18,Delivered,Chennai
12444,1300,2023-12-30,30368.21,Delivered,Vadodara
12445,1364,2023-09-10,13610.64,Shipped,Ahmedabad
12446,1017,2023-09-29,13594.28,Shipped,Delhi
12447,1174,2023-01-09,55655.50,Delivered,Hyderabad
12448,1526,2022-10-14,643.10,Delivered,Indore
12449,1502,2022-11-23,28747.33,Delivered,Vadodara
12450,1665,2022-09-02,25138.25,Delivered,Agra
12451,1460,2023-03-20,18127.64,Delivered,Ludhiana
12452,1768,2023-11-04,4288.24,Delivered,Surat
12453,1341,2023-07-19,64960.67,Cancelled,Lucknow
12454,1011,2023-08-11,36048.18,Shipped,Lucknow
12455,1205,2023-04-27,21959.28,Delivered,Nagpur
12456,1712,2023-11-20,42111.58,Shipped,Nashik
12457,1344,2023-01-11,62334.92,Shipped,Nagpur
12458,1417,2023-12-26,63169.81,Delivered,Chennai
12459,1737,2022-09-25,42059.66,Shipped,Hyderabad
12460,1289,2022-10-01,22756.40,Shipped,Bangalore
12461,1941,2023-11-19,43739.79,Delivered,Nashik
12462,1883,2023-06-06,788.12,Delivered,Chennai
12463,1831,2022-05-12,64818.14,Delivered,Kolkata
12464,1249,2022-03-18,45706.00,Delivered,Agra
12465,1158,2023-08-09,28238.81,Delivered,Bangalore
12466,1885,2022-03-19,38589.53,Delivered,Patna
12467,1755,2022-12-16,15892.47,Cancelled,Agra
12468,1073,2022-06-09,42616.61,Shipped,Nagpur
12469,1647,2022-12-05,19304.26,Delivered,Indore
12470,1628,2022-05-05,37853.20,Delivered,Faridabad
12471,1205,2022-03-25,26635.44,Delivered,Nagpur
12472,1004,2023-03-20,35266.58,Delivered,Agra
12473,1216,2022-02-21,58849.26,Shipped,Faridabad
12474,1329,2023-10-03,21041.56,Shipped,Lucknow
12475,1838,2022-07-22,9173.00,Shipped,Faridabad
12476,1620,2023-12-25,34923.49,Delivered,Ahmedabad
12477,1750,2023-11-24,1521.84,Delivered,Ahmedabad
12478,1454,2022-07-09,39835.23,Delivered,Nagpur
12479,1181,2022-07-22,30119.61,Cancelled,Mumbai
12480,1590,2022-07-13,39516.60,Delivered,Surat
12481,1193,2022-07-11,34518.81,Delivered,Patna
12482,1167,2023-02-09,54393.55,Cancelled,Bangalore
12483,1304,2023-09-08,31150.68,Delivered,Delhi
12484,1224,2023-03-13,51276.31,Delivered,Mumbai
12485,1754,2022-09-04,32952.68,Delivered,Hyderabad
12486,1289,2022-06-15,38638.85,Delivered,Bangalore
12487,1506,2022-12-19,35696.04,Delivered,Bhopal
12488,1635,2023-03-17,5127.70,Shipped,Nashik
12489,1013,2023-11-22,5368.53,Cancelled,Nagpur
12490,1790,2023-01-06,35397.06,Cancelled,Hyderabad
12491,1695,2022-03-09,75851.16,Delivered,Jaipur
12492,1462,2023-01-02,29221.59,Shipped,Bangalore
12493,1380,2023-05-27,29400.68,Shipped,Nashik
12494,1321,2023-07-14,29659.54,Delivered,Lucknow
12495,1234,2023-08-25,72986.13,Delivered,Patna
12496,1420,2023-04-22,43708.69,Delivered,Patna
12497,1946,2023-02-17,80260.18,Shipped,Faridabad
12498,1464,2022-06-06,1982.10,Shipped,Bhopal
12499,1430,2022-01-26,17160.33,Delivered,Hyderabad
12500,1391,2023-10-10,47749.81,Delivered,Faridabad
12501,1015,2023-03-21,19478.98,Delivered,Patna
12502,1155,2023-08-31,36597.06,Delivered,Jaipur
12503,1098,2022-01-17,54655.46,Delivered,Ludhiana
12504,1278,2022-12-12,33483.77,Shipped,Patna
12505,1402,2022-06-12,56715.96,Cancelled,Surat
12506,1285,2022-08-22,94653.10,Cancelled,Bangalore
12507,1742,2023-05-27,69943.41,Delivered,Lucknow
12508,1500,2023-11-13,17531.37,Delivered,Bhopal
12509,1069,2022-11-28,41597.58,Cancelled,Bhopal
12510,1297,2022-05-25,73047.43,Shipped,Agra
12511,1823,2022-08-10,19465.37,Delivered,Nagpur
12512,1980,2022-11-12,36937.49,Delivered,Patna
12513,1646,2022-11-15,51251.93,Shipped,Ahmedabad
12514,1627,2022-05-05,42118.96,Cancelled,Jaipur
12515,1289,2022-12-16,558.76,Delivered,Bangalore
12516,1379,2023-08-02,36566.15,Delivered,Surat
12517,1019,2023-04-03,49103.90,Delivered,Patna
12518,1215,2022-12-01,82418.30,Delivered,Vadodara
12519,1650,2023-05-03,63341.70,Cancelled,Vadodara
12520,1349,2023-08-15,47860.10,Delivered,Patna
12521,1924,2022-05-11,39345.29,Cancelled,Nagpur
12522,1995,2022-08-23,56211.92,Cancelled,Mumbai
12523,1243,2022-09-13,27576.51,Shipped,Agra
12524,1912,2022-01-20,42764.03,Delivered,Lucknow
12525,1394,2022-06-01,5127.70,Delivered,Lucknow
12526,1542,2023-05-18,37798.99,Delivered,Chennai
12527,1069,2023-04-06,59963.92,Delivered,Bhopal
12528,1811,2022-10-10,52441.77,Delivered,Vadodara
12529,1869,2022-03-02,30677.52,Delivered,Delhi
12530,1649,2022-01-04,24575.04,Cancelled,Bangalore
12531,1495,2023-07-30,6132.76,Delivered,Faridabad
12532,1980,2022-11-24,10560.63,Delivered,Patna
12533,1620,2023-07-04,24291.27,Delivered,Ahmedabad
12534,1981,2023-09-04,4583.45,Delivered,Kolkata
12535,1752,2022-03-04,38082.62,Delivered,Surat
12536,1537,2023-06-01,56603.54,Shipped,Patna
12537,1434,2023-12-19,66061.84,Delivered,Kolkata
12538,1306,2022-09-25,58202.67,Delivered,Chennai
12539,1026,2022-01-30,12201.24,Shipped,Lucknow
12540,1081,2023-01-13,5489.82,Delivered,Delhi
12541,1458,2023-10-03,19057.46,Delivered,Patna
12542,1609,2023-03-31,20229.39,Delivered,Hyderabad
12543,1960,2022-10-08,643.10,Delivered,Lucknow
12544,1724,2023-09-14,7863.71,Delivered,Nagpur
12545,1601,2022-05-12,6200.52,Delivered,Hyderabad
12546,1127,2022-02-23,38692.05,Cancelled,Vadodara
12547,1489,2023-01-13,41983.38,Shipped,Nashik
12548,1564,2022-01-27,40958.40,Delivered,Ahmedabad
12549,1406,2022-07-02,57534.99,Delivered,Hyderabad
12550,1660,2022-10-17,32200.96,Cancelled,Faridabad
12551,1041,2023-06-08,17160.33,Delivered,Vadodara
12552,1509,2022-03-07,31183.16,Delivered,Ludhiana
12553,1156,2022-04-15,51481.43,Delivered,Bhopal
12554,1095,2023-01-04,110196.91,Delivered,Bangalore
12555,1084,2023-02-27,36549.66,Delivered,Agra
12556,1505,2023-02-15,17050.56,Cancelled,Pune
12557,1427,2023-10-20,59893.58,Delivered,Bangalore
12558,1562,2022-04-02,109235.22,Shipped,Faridabad
12559,1163,2022-04-29,7025.18,Delivered,Bhopal
12560,1233,2022-09-03,10234.17,Cancelled,Vadodara
12561,1025,2022-02-23,46138.38,Delivered,Agra
12562,1491,2022-02-13,86996.20,Delivered,Bhopal
12563,1973,2022-06-06,26648.67,Delivered,Patna
12564,1513,2022-11-24,6743.13,Shipped,Surat
12565,1020,2023-06-07,10651.75,Shipped,Agra
12566,1025,2023-11-17,38737.15,Shipped,Agra
12567,1564,2022-03-11,34410.41,Cancelled,Ahmedabad
12568,1037,2022-08-02,33073.27,Shipped,Nashik
12569,1008,2022-12-24,52964.05,Cancelled,Ahmedabad
12570,1903,2023-01-12,52826.78,Delivered,Surat
12571,1407,2022-08-06,63016.01,Delivered,Chennai
12572,1938,2023-10-05,24726.56,Delivered,Nashik
12573,1273,2023-07-24,33493.83,Shipped,Pune
12574,1164,2022-07-26,82854.30,Delivered,Jaipur
12575,1343,2022-07-20,107877.63,Delivered,Bangalore
12576,1403,2022-05-03,6423.62,Shipped,Nashik
12577,1030,2023-04-02,11209.96,Cancelled,Mumbai
12578,1789,2023-02-20,30723.34,Delivered,Nashik
12579,1043,2023-02-01,63335.97,Delivered,Bhopal
12580,1205,2023-08-07,37951.36,Delivered,Nagpur
12581,1853,2023-12-08,24653.03,Cancelled,Agra
12582,1838,2022-11-07,26888.25,Delivered,Faridabad
12583,1664,2023-10-04,18579.48,Delivered,Hyderabad
12584,1223,2023-06-08,29112.58,Delivered,Hyderabad
12585,1222,2022-07-05,85644.93,Delivered,Agra
12586,1512,2023-02-02,47515.31,Shipped,Vadodara
12587,1401,2023-09-09,16931.99,Shipped,Vadodara
12588,1492,2023-07-29,29400.68,Delivered,Nagpur
12589,1080,2023-09-24,4067.08,Delivered,Mumbai
12590,1874,2022-02-01,4712.57,Delivered,Pune
12591,1970,2022-10-08,31233.40,Delivered,Indore
12592,1456,2023-01-26,75520.41,Delivered,Jaipur
12593,1100,2022-02-24,87389.62,Delivered,Faridabad
12594,1995,2023-03-10,38813.26,Delivered,Mumbai
12595,1078,2022-10-14,94414.59,Delivered,Indore
12596,1305,2022-02-05,29117.77,Delivered,Surat
12597,1146,2022-09-27,16684.56,Delivered,Chennai
12598,1124,2023-10-14,57067.61,Delivered,Hyderabad
12599,1902,2023-05-03,50669.20,Delivered,Ludhiana
12600,1089,2022-08-29,8609.25,Cancelled,Lucknow
12601,1712,2023-07-25,51594.55,Delivered,Nashik
12602,1720,2023-07-31,74695.33,Delivered,Ahmedabad
12603,1221,2022-03-08,16268.32,Shipped,Patna
12604,1031,2022-02-08,38487.46,Shipped,Delhi
12605,1423,2022-06-29,70689.74,Cancelled,Hyderabad
12606,1919,2022-02-15,10485.14,Delivered,Bangalore
12607,1727,2022-10-16,69078.85,Delivered,Faridabad
12608,1822,2022-10-01,23713.07,Delivered,Faridabad
12609,1987,2022-07-12,3419.36,Shipped,Indore
12610,1830,2022-01-02,115506.99,Delivered,Bhopal
12611,1895,2023-07-31,7609.20,Shipped,Hyderabad
12612,1573,2023-12-21,66112.75,Delivered,Ahmedabad
12613,1733,2022-02-18,60330.38,Delivered,Surat
12614,1613,2023-01-12,12653.48,Shipped,Vadodara
12615,1558,2022-06-17,48141.01,Delivered,Hyderabad
12616,1744,2023-07-19,48757.37,Delivered,Kolkata
12617,1753,2023-10-17,85273.20,Delivered,Nagpur
12618,1595,2023-02-16,37628.31,Delivered,Bangalore
12619,1786,2022-10-27,5598.60,Shipped,Kolkata
12620,1692,2023-07-10,5946.30,Shipped,Agra
12621,1089,2023-09-09,3152.48,Delivered,Lucknow
12622,1341,2023-01-03,15188.14,Shipped,Lucknow
12623,1772,2023-07-07,46375.63,Delivered,Mumbai
12624,1912,2022-02-13,49996.26,Delivered,Lucknow
12625,1614,2022-12-16,18592.29,Delivered,Pune
12626,1872,2023-08-11,80785.18,Delivered,Pune
12627,1845,2023-12-11,75351.32,Shipped,Bangalore
12628,1902,2022-04-25,7701.62,Cancelled,Ludhiana
12629,1043,2023-06-17,57264.94,Delivered,Bhopal
12630,1261,2023-07-18,93156.49,Delivered,Chennai
12631,1758,2022-08-21,46464.25,Delivered,Agra
12632,1501,2022-04-30,38351.31,Delivered,Ahmedabad
12633,1562,2023-02-09,32302.68,Shipped,Faridabad
12634,1225,2023-08-14,11550.84,Shipped,Kolkata
12635,1705,2022-04-19,41608.19,Shipped,Surat
12636,1160,2023-12-12,1119.72,Delivered,Ahmedabad
12637,1734,2022-01-01,33070.66,Cancelled,Indore
12638,1820,2022-04-21,71336.67,Delivered,Faridabad
12639,1712,2022-11-10,21966.16,Shipped,Nashik
12640,1311,2022-08-03,63331.13,Delivered,Agra
12641,1975,2022-07-15,52596.04,Delivered,Patna
12642,1303,2022-05-04,19794.80,Delivered,Jaipur
12643,1069,2022-09-17,72945.91,Delivered,Bhopal
12644,1433,2023-01-02,44214.17,Delivered,Delhi
12645,1715,2023-09-04,15727.42,Shipped,Indore
12646,1384,2022-08-02,26140.04,Cancelled,Jaipur
12647,1604,2023-05-05,60082.17,Cancelled,Pune
12648,1043,2023-11-27,75244.69,Delivered,Bhopal
12649,1512,2022-11-24,8360.46,Delivered,Vadodara
12650,1718,2023-04-30,7607.48,Shipped,Faridabad
12651,1771,2023-07-06,14905.18,Shipped,Faridabad
12652,1706,2023-08-25,30538.18,Delivered,Jaipur
12653,1972,2023-12-03,51176.71,Delivered,Ludhiana
12654,1390,2022-02-09,55090.11,Delivered,Agra
12655,1487,2022-09-16,38563.06,Delivered,Nagpur
12656,1252,2023-10-09,139.69,Shipped,Indore
12657,1389,2022-12-12,51286.48,Shipped,Vadodara
12658,1036,2022-11-27,23129.68,Shipped,Bangalore
12659,1222,2023-09-21,32211.63,Delivered,Agra
12660,1701,2022-05-12,55424.14,Delivered,Delhi
12661,1958,2023-06-03,55457.34,Cancelled,Chennai
12662,1186,2023-04-20,8291.05,Cancelled,Vadodara
12663,1398,2023-07-03,53442.56,Delivered,Jaipur
12664,1260,2023-08-23,8626.64,Cancelled,Indore
12665,1503,2022-06-28,22346.34,Delivered,Agra
12666,1875,2022-06-16,66942.89,Cancelled,Pune
12667,1340,2023-03-13,1843.12,Delivered,Ahmedabad
12668,1992,2022-03-20,26250.82,Shipped,Vadodara
12669,1256,2022-01-06,60086.20,Delivered,Delhi
12670,1792,2023-01-21,11326.58,Delivered,Bhopal
12671,1229,2022-12-15,39627.20,Cancelled,Chennai
12672,1866,2023-05-21,48635.98,Shipped,Bhopal
12673,1828,2023-12-19,23754.08,Delivered,Nashik
12674,1104,2022-06-18,70183.32,Cancelled,Bangalore
12675,1577,2022-01-25,47650.76,Delivered,Lucknow
12676,1814,2023-12-17,87393.85,Cancelled,Delhi
12677,1920,2023-12-12,19018.70,Cancelled,Delhi
12678,1109,2023-03-05,16625.55,Delivered,Mumbai
12679,1447,2023-07-25,34328.98,Delivered,Delhi
12680,1067,2022-03-31,48824.86,Delivered,Bangalore
12681,1487,2023-02-15,8338.00,Delivered,Nagpur
12682,1929,2022-05-21,31454.84,Delivered,Ahmedabad
12683,1089,2023-08-08,15815.82,Delivered,Lucknow
12684,1457,2023-11-07,40449.57,Delivered,Agra
12685,1571,2022-09-27,37848.53,Delivered,Kolkata
12686,1597,2023-02-28,14700.34,Delivered,Ludhiana
12687,1238,2022-07-27,21959.28,Delivered,Agra
12688,1765,2023-12-20,32051.50,Delivered,Surat
12689,1062,2023-06-07,60355.27,Delivered,Nagpur
12690,1538,2023-11-13,46416.99,Cancelled,Pune
12691,1010,2022-11-07,22771.17,Delivered,Nagpur
12692,1328,2022-09-07,54252.14,Delivered,Lucknow
12693,1194,2023-11-11,18736.98,Shipped,Surat
12694,1220,2022-04-12,14414.43,Cancelled,Faridabad
12695,1649,2023-10-05,103322.66,Delivered,Bangalore
12696,1150,2023-11-15,3964.20,Cancelled,Chennai
12697,1149,2022-03-11,25066.64,Delivered,Vadodara
12698,1580,2022-06-18,60332.58,Shipped,Mumbai
12699,1860,2023-10-03,37553.39,Delivered,Indore
12700,1848,2022-09-26,55120.77,Shipped,Agra
12701,1044,2022-11-25,15214.96,Delivered,Delhi
12702,1198,2023-11-19,20155.50,Delivered,Ahmedabad
12703,1401,2023-04-06,78980.13,Delivered,Vadodara
12704,1767,2022-05-11,15243.96,Cancelled,Lucknow
12705,1911,2023-02-21,9199.14,Delivered,Ahmedabad
12706,1248,2023-09-06,34121.78,Shipped,Jaipur
12707,1792,2022-03-18,38127.03,Delivered,Bhopal
12708,1428,2022-03-09,139.69,Delivered,Bangalore
12709,1792,2023-10-19,8347.26,Delivered,Bhopal
12710,1403,2022-10-15,64924.23,Delivered,Nashik
12711,1311,2023-07-03,51727.10,Delivered,Agra
12712,1876,2023-04-27,772.06,Shipped,Ahmedabad
12713,1776,2023-12-06,42101.48,Cancelled,Mumbai
12714,1946,2023-11-30,71257.37,Cancelled,Faridabad
12715,1141,2023-04-26,59825.81,Shipped,Surat
12716,1999,2022-12-17,34026.88,Cancelled,Mumbai
12717,1647,2022-03-06,12386.32,Delivered,Indore
12718,1957,2022-10-05,48295.38,Cancelled,Bangalore
12719,1526,2022-08-22,33165.68,Delivered,Indore
12720,1929,2022-09-03,13995.87,Delivered,Ahmedabad
12721,1996,2022-11-10,7907.91,Delivered,Faridabad
12722,1531,2023-11-24,6009.47,Delivered,Lucknow
12723,1613,2023-03-11,35391.08,Delivered,Vadodara
12724,1787,2023-09-20,4446.84,Delivered,Ahmedabad
12725,1822,2023-12-06,14122.34,Delivered,Faridabad
12726,1730,2023-07-10,43588.84,Delivered,Hyderabad
12727,1818,2023-04-19,23129.68,Delivered,Faridabad
12728,1121,2022-10-26,31776.28,Delivered,Pune
12729,1613,2023-10-11,55265.08,Delivered,Vadodara
12730,1909,2023-10-26,74150.27,Delivered,Chennai
12731,1252,2023-02-06,53560.76,Delivered,Indore
12732,1955,2023-08-05,34233.49,Delivered,Jaipur
12733,1150,2022-09-18,33239.39,Delivered,Chennai
12734,1128,2023-01-21,34504.10,Shipped,Chennai
12735,1004,2022-03-10,42212.40,Delivered,Agra
12736,1951,2023-05-22,21201.00,Cancelled,Ahmedabad
12737,1598,2022-10-11,46915.51,Shipped,Delhi
12738,1204,2022-09-30,14410.26,Shipped,Faridabad
12739,1644,2023-05-17,43853.35,Shipped,Faridabad
12740,1448,2023-02-01,49768.91,Delivered,Vadodara
12741,1186,2022-05-06,12963.03,Delivered,Vadodara
12742,1043,2022-03-13,35538.64,Cancelled,Bhopal
12743,1549,2022-10-02,26170.57,Delivered,Delhi
12744,1948,2023-12-05,30788.35,Delivered,Agra
12745,1913,2023-11-08,75842.64,Delivered,Chennai
12746,1115,2022-12-12,49861.61,Delivered,Kolkata
12747,1292,2023-03-17,71179.16,Delivered,Kolkata
12748,1634,2023-09-11,43418.17,Delivered,Lucknow
12749,1951,2023-07-20,30955.58,Delivered,Ahmedabad
12750,1156,2022-01-24,2144.12,Delivered,Bhopal
12751,1781,2022-08-14,13098.43,Shipped,Faridabad
12752,1209,2023-07-09,25094.19,Delivered,Kolkata
12753,1094,2023-08-08,26769.49,Delivered,Chennai
12754,1829,2023-05-13,13750.35,Delivered,Kolkata
12755,1866,2023-02-21,50030.91,Shipped,Bhopal
12756,1625,2022-06-19,53510.24,Delivered,Nashik
12757,1287,2022-04-20,8191.68,Delivered,Chennai
12758,1446,2023-08-17,1158.09,Shipped,Agra
12759,1457,2022-08-07,70452.33,Delivered,Agra
12760,1419,2023-12-31,41061.39,Delivered,Kolkata
12761,1757,2023-01-29,46725.31,Shipped,Lucknow
12762,1024,2023-07-09,25579.62,Delivered,Ludhiana
12763,1903,2023-11-21,62595.70,Cancelled,Surat
12764,1351,2022-11-26,42508.10,Cancelled,Ludhiana
12765,1631,2023-02-02,58647.54,Cancelled,Nashik
12766,1211,2023-01-17,42423.86,Delivered,Surat
12767,1616,2023-12-17,12491.32,Delivered,Agra
12768,1807,2023-02-18,37999.92,Delivered,Ludhiana
12769,1362,2023-02-19,6680.68,Delivered,Nagpur
12770,1921,2022-08-25,61025.38,Shipped,Delhi
12771,1984,2022-01-25,18579.48,Cancelled,Delhi
12772,1250,2023-10-23,37757.87,Shipped,Mumbai
12773,1731,2022-01-23,11864.52,Delivered,Nagpur
12774,1369,2023-01-26,66966.92,Shipped,Kolkata
12775,1742,2023-04-02,62292.43,Delivered,Lucknow
12776,1448,2022-09-19,53905.20,Delivered,Vadodara
12777,1376,2022-09-24,57978.34,Delivered,Nagpur
12778,1225,2023-08-23,3964.20,Cancelled,Kolkata
12779,1544,2022-07-20,86960.70,Shipped,Bangalore
12780,1374,2022-02-19,23935.07,Delivered,Agra
12781,1725,2022-06-12,91615.63,Cancelled,Patna
12782,1052,2022-09-14,39193.54,Delivered,Nashik
12783,1464,2022-06-02,35881.17,Shipped,Bhopal
12784,1286,2022-07-10,23734.32,Delivered,Lucknow
12785,1171,2023-06-18,98577.67,Delivered,Ludhiana
12786,1636,2022-02-23,13486.26,Delivered,Faridabad
12787,1296,2023-07-16,4665.29,Shipped,Patna
12788,1917,2022-06-21,57259.98,Delivered,Bangalore
12789,1618,2023-12-31,26180.78,Delivered,Agra
12790,1276,2022-07-03,98261.40,Shipped,Bangalore
12791,1567,2023-01-13,44093.17,Delivered,Lucknow
12792,1547,2022-07-11,15403.24,Delivered,Kolkata
12793,1334,2022-06-25,30965.80,Cancelled,Chennai
12794,1833,2022-01-22,37021.10,Delivered,Nagpur
12795,1404,2022-05-19,21474.12,Shipped,Pune
12796,1160,2022-05-16,59187.35,Cancelled,Ahmedabad
12797,1855,2023-01-12,24601.17,Delivered,Jaipur
12798,1474,2022-09-09,46820.20,Delivered,Nashik
12799,1731,2022-09-12,41135.70,Cancelled,Nagpur
12800,1773,2022-02-13,52225.09,Shipped,Surat
12801,1140,2022-01-01,68549.95,Cancelled,Lucknow
12802,1819,2023-05-17,4288.24,Shipped,Hyderabad
12803,1564,2023-07-09,8540.20,Cancelled,Ahmedabad
12804,1478,2023-10-25,27356.39,Delivered,Bhopal
12805,1806,2023-09-13,18579.48,Shipped,Ahmedabad
12806,1770,2022-09-15,4586.50,Shipped,Kolkata
12807,1171,2023-05-31,56689.52,Delivered,Ludhiana
12808,1825,2022-02-07,24436.44,Cancelled,Hyderabad
12809,1377,2022-11-02,9910.50,Shipped,Ludhiana
12810,1392,2023-01-20,2985.84,Delivered,Lucknow
12811,1323,2023-05-14,34728.97,Delivered,Ahmedabad
12812,1221,2023-03-22,66111.25,Delivered,Patna
12813,1461,2023-08-28,63955.80,Delivered,Mumbai
12814,1665,2022-11-06,69786.63,Delivered,Agra
