order_id,customer_id,order_date,total_amount,status,city
10975,1614,2022-11-24,67793.10,Delivered,Pune
10976,1281,2023-12-25,45370.22,Delivered,Hyderabad
10977,1507,2022-10-26,38556.47,Shipped,Ludhiana
10978,1061,2022-12-08,14838.85,Delivered,Ahmedabad
10979,1869,2022-08-19,23104.86,Delivered,Delhi
10980,1946,2022-07-03,50526.56,Shipped,Faridabad
10981,1307,2023-11-07,19597.26,Delivered,Vadodara
10982,1023,2023-07-16,77387.23,Shipped,Bhopal
10983,1695,2023-04-30,58210.25,Shipped,Jaipur
10984,1401,2022-03-15,4583.45,Delivered,Vadodara
10985,1290,2023-12-15,39086.74,Cancelled,Chennai
10986,1404,2022-04-10,43309.63,Cancelled,Pune
10987,1887,2022-02-25,23638.28,Delivered,Agra
10988,1469,2023-11-02,80605.79,Delivered,Lucknow
10989,1453,2023-12-14,77317.59,Delivered,Hyderabad
10990,1215,2022-08-12,63404.12,Delivered,Vadodara
10991,1753,2023-10-29,19219.24,Cancelled,Nagpur
10992,1105,2023-11-26,40478.56,Delivered,Agra
10993,1386,2023-03-14,35531.56,Delivered,Kolkata
10994,1949,2022-02-27,18367.16,Shipped,Agra
10995,1184,2022-02-23,12196.04,Cancelled,Jaipur
10996,1666,2022-12-13,23981.00,Delivered,Faridabad
10997,1643,2023-02-18,53228.88,Delivered,Surat
10998,1247,2023-02-11,56444.98,Cancelled,Nagpur
10999,1978,2022-06-26,38501.69,Shipped,Faridabad
11000,1795,2023-12-10,82584.33,Delivered,Agra
